"centralization_degree","bridges_ratio","moran_i_degree","rosval_mean","orientation_entropy","d_value","c2","c5","c10","c11","c13","c14","c15","c16"
0.00395540712922627,0.000533337468552251,-0.000144936676302717,-0.00657321059237077,0.00289095460941029,0.0222667236077705,0.00388355720649809,-0.0233550708098228,0.00369649227141838,-3.67933114784679e-05,0.00414399119452254,-0.0221648327925797,-0.0153687367589734,0.000739835088202352
0.00453177355025177,0.0216016390406256,-0.001975916263301,0.0059692862821063,0.00357258467190199,0.0825376566825856,0.00566256699485137,-0.0402240176076026,0.0094326388755961,0.00714991217898365,-0.0121277815263914,-0.0128044428672384,-0.00355241177095303,0.00397259773781756
-0.000134038720443409,0.00919653063897597,-0.00219620116459403,-0.00512242528311174,0.00362657159290612,-0.033424483900278,-0.0035929525266792,0.0593485673300221,0.00581546141044211,0.00174552796929673,0.0261578568972827,-0.0113121887519027,-0.0141756475365858,0.00389062514518964
0.00265260683133885,0.0082701839822938,0.0011652619709157,-0.004614684614301,0.00612395269056898,-0.0932761076793748,0.00356070237013981,-0.0462435175682172,-0.0132035007809906,-0.00750166386238462,0.0132778963873702,0.00871281710630584,0.0187336900736952,-0.00700157857422001
0.0049640819440717,0.025202271562042,-0.00142214139013341,0.01256717363421,0.00785169396576109,-0.121293823721367,0.00180557542880733,-0.0113449406827263,-0.00792259349852931,0.00228047509268186,0.00976666570964194,0.0763575482447349,0.0335061804592036,-0.00520440050777315
0.0023838302722863,0.0167565039067255,-0.000705849541216627,0.0112946280753821,0.00509588410538452,-0.0854930962500202,0.0049266612621914,0.0534182822499684,-0.00483235219072937,0.00287508758257583,-0.00992616860071156,0.0341498426688927,-8.04179614993469e-06,0.00170336940940192
0.00560856764770862,0.0271719164216467,-0.000566861056351903,0.0116699845011432,-0.00390363403147025,-0.0114891777316022,-0.00111966133051648,0.021170699392261,0.0105583252927992,0.00682084594901677,0.00549962040258322,0.0631297708704953,0.00157419226703291,0.00575271194461116
0.000951085176247689,0.0173959443647757,-0.00203316892884621,-0.00867545326693253,-0.00110185323039254,-0.0562628668538182,-0.00176316198624103,0.0969246003302582,0.00229967376506527,0.000514493458055607,-0.0101618065323444,0.00350560739816578,-0.00413750871812855,0.0027068169988952
0.0052494473107151,0.00833170850101616,0.000580506797591427,-0.00239520331823526,0.00557470814163799,-0.0499794269095049,0.00139908980884245,-0.0425501642402469,-0.000333659119935644,0.00493915481781592,-0.0314080405631109,0.00479607487954792,0.00372635454969189,-0.00253878099760025
-0.0264202486157634,-0.0114890818459382,-0.00562680256590556,-0.0249766016671349,0.00162248930435547,0.138553513028599,-0.00460302545783742,0.107538518610424,0.0164022956410884,-0.00382566071389445,0.0255948059463186,-0.0389285853823018,-0.034991977347732,0.00684864802216684
