"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c10","c11","c13","c14","c15","c16"
-0.0970814413199197,0.554845661753994,-0.0134075848037753,-0.0284870304966394,-0.467190231965491,0.124859276989213,-1.16413778991105,2.12465176897314,-0.0103221155766505,-0.141758496562516,0.0860719802700775,0.0300212615705548,-1.19163292489406,-0.492723262589281,0.0424217234520484
0.17049657250455,0.847928914018956,-0.0376250475951418,-0.0230506510743,-0.286200052868168,0.17005697005351,-3.8070440146486,2.66987427640446,-0.0772610133682702,-0.353147008044927,-0.154497670487434,0.69634806868708,0.477422409213168,-0.024726187800707,0.0214909820277546
-0.224211080130753,-0.0432242497181128,0.0258364624543806,-0.000971250231716134,-0.497933611265884,0.0997756561256163,-0.741893830497541,1.7906288445611,-0.0787367118834307,-0.325040013018252,-0.670087644051282,0.605778442966064,-0.959029047813361,-1.08622099837566,0.524064969316999
-0.0600586669989798,-0.81795295542879,0.0812558904361859,-0.0542568016098284,-0.0271820385866361,0.249300639113078,2.14323851483354,0.364459414769024,0.0241141394018068,-0.215140714325185,-0.156593076419388,0.596225756971846,-0.947233550808541,-1.28768087301771,0.675066459470252
0.18088121001625,0.992378225503191,-0.00765605706577581,0.0188478966824426,-0.289234321818446,0.191570141665876,-4.317458918873,-0.156495553016087,-0.0539164906928463,-0.270341764655839,-0.0506739183925376,0.608197553681958,0.205602930682271,0.685038961145142,-1.22953602855566
0.277001234389398,0.350162237563274,0.00334226062957437,0.0599854147505691,0.654506020568907,0.190491285620802,-3.05427834048837,-2.52837101982423,-0.000522106719511975,-0.240004843782212,0.0592305961414147,-0.702786691484757,1.73368804802298,1.64186228107746,-1.71261742086609
0.272988190970608,0.660744471101046,-0.0298012468873525,0.0307031868288722,0.040285604154735,-0.393991572450451,1.17474964381072,-2.04010592660119,-0.00424574679730174,-0.16469266255701,-0.104845670787192,-0.0208041822304757,0.547155355863047,0.111013667325789,-0.0502016916503128
0.254458846746998,0.792581283069023,-0.167590317894646,0.00164024650769294,0.21241786568376,0.0491514316312573,-0.345326905948522,-0.711433844645467,0.00917661116853958,0.139191311190048,0.336343755517342,-1.29558464596066,1.18097809999236,0.730496806990079,-0.0369583812263342
-0.0975405441696436,0.0204580778735352,0.0575945784266194,0.0316740628706745,-0.555070940871563,0.291815442676758,-0.428584033833357,-1.52831437629906,-0.030268882175713,-0.596417660301674,-0.480313016666495,-0.0907421588526529,-1.40908525073538,0.118832814660687,-0.458314006699185
-1.74530390159316,-1.81725792082515,0.147227585836632,-0.0216677748696041,-0.78411879738755,-0.0343947650048025,0.655179118752486,2.1552660961286,-0.0122519423821106,-0.552012319841229,-0.424067391918568,0.0989142652193789,-2.21043249130673,-1.16675974199594,0.713092421685164
0.159053585980903,0.0778512243320211,-0.0607487096780581,0.00557056806934867,0.29027075741113,0.042617641350605,-0.999030633073092,-1.65548460253135,-0.00611771919461314,-0.143026928187825,0.258332069222585,-1.31832785621048,0.0780530182896968,1.1701952311238,-1.09770134352187
-0.254920899830798,-0.705417940487723,0.178162470369716,0.0668496458336632,-0.091788337524086,0.265091586309546,-2.28555805917647,-0.266750783345264,0.0479778234707199,-0.363344754692259,-0.104457816276347,0.843858940605029,-0.850978990768255,0.283215204183358,-0.323601574439833
0.261796577900388,0.0881275472656279,0.0683901603438623,0.0558993137216133,-0.390087128149682,-0.117726079085449,-0.731686703794222,-1.12245591830906,0.0192221850741782,-0.469783468137521,-0.473407129418841,0.643293082862654,0.044547073788627,0.405581213634059,0.00258140643760077
0.192348620448366,0.518479195678051,-0.0185680668946016,0.0569033496189686,-0.146451537727724,-0.231489507228821,-1.33382557779843,2.27428870406742,0.00188443031713781,-0.0260419477052104,-0.0613728250370018,0.0771790284149939,1.2382902460404,-0.514367316163808,0.501026162360326
0.0787939926382382,0.191608390392828,0.0408109520992838,0.105304043892007,0.0659198016463094,0.0570625234905864,-2.68087693162446,-0.525260376074165,0.0204336544107538,-0.0108164431186913,-0.309754860956264,0.656163159031536,1.1734342827977,1.02464733800332,-0.3670102686568
-0.816792913957291,-1.16833701887018,0.100206432573157,-0.0633831131403874,-0.665138938215016,0.121511603504524,6.43888111950217,-2.1519899836996,0.0530724499697651,0.448060568582026,-0.27817599468454,0.708558787503674,-2.06433746098608,-1.79508801230774,0.719523691379096
0.125795986725937,0.188557599766096,0.0083882741002297,0.00234253356442197,0.392496556382992,0.221853874380842,0.413800799181757,-2.21783767715793,0.0403574868874691,0.0856101581318224,0.256918222698471,0.0525736932423808,0.604147693939539,-0.0799169262478361,0.0471842519563557
0.0962988627267992,0.471167566058826,-0.0746444609684427,-0.0127700688907787,-0.363411453641689,-0.122972384812756,2.4254815044846,2.4016287201041,0.0430745740846236,0.25269157255445,0.296829473693621,0.471097888243792,-0.0618899333222837,-1.4510056456729,0.923663122527462
0.324619923411805,0.700953216972043,0.00272296779656537,0.0660484148758195,0.128097028697416,0.0288551541515054,2.95325687640556,-1.00880188233816,0.078557411115178,0.41665487310983,0.507242252082585,0.229684293651317,2.06080681364924,-0.305585727096321,0.815187233852765
