"bridges_ratio","getis_gi_degree_mean","d_value","c5","c7","c12","c13","c14","c16"
-1.80852522739277,0.00607731457327113,8.54505037396877,-3.67253476446711,-0.819629617103512,-2.65975530929133,-2.59865510434061,-1.73871072730807,0.75258203003774
-5.12281104003987,-0.00972227316877545,-0.283351809190621,-4.06417557780241,-0.137292869434876,-2.48990228949496,-2.73574623462767,-1.29306348464566,-6.30557771546907
-0.94643206902386,-0.00480194948339207,11.8774209168211,-4.30858560784193,-0.0940710287050599,-1.89736428884132,-3.70885982222689,-1.02635037078633,1.54526294579629
-6.69204791804678,-0.00867243975555952,12.5488892817767,-3.17587467816858,0.120436479985937,-3.94106919698324,-4.1816376917374,-2.76937625159014,3.45305512617056
-6.50128980097615,-0.00538279583797586,9.57090475331865,-3.50385646613937,0.128843657992819,-3.64984060251935,-2.10903502492285,-2.04701147169768,0.763801981718289
1.96520929038838,-0.00265081344205813,8.06788208560291,5.44007756246773,0.479877518535614,1.29096367638206,2.20289144638165,-0.947501098380904,5.21628156343081
-3.41056320234776,0.00101066531179239,2.17641436628974,5.14054855149383,0.447725638572486,1.20528762769032,3.03471601280152,-1.98358554813155,4.72595361332
2.93291953859975,0.0078466513242883,-10.8674591739191,-0.546558341698016,-0.423922071319228,-1.40541287301866,-2.76254304836091,1.99301348336105,-4.03810668715705
2.23168753325149,-0.00480772620689567,-11.0697986493459,-0.0955491875097888,0.286439494466906,-2.03557413691485,-3.42723048922503,0.377414362625422,-3.36414999517021
-1.5471458368895,0.00606610490001769,2.31927339715833,-0.612792494116774,-0.0410712060055582,-0.899039281664315,-0.703763694745123,-1.04191279566772,1.33255787370738
-0.733012323477245,-0.0165732003986814,-4.31215983235069,-0.148865829602227,0.491437527195502,1.31549097284955,2.05162710512646,-0.573984426668386,-1.29820647894594
-4.21977237643314,0.00330097898132276,0.887894622684366,0.116033213096979,-0.69703981550482,0.182941484176941,-0.0562616315733193,-0.207788136531119,2.17410694285573
-2.67216744992367,-0.00330541537763659,-1.43163968754728,-1.76747861792848,-0.362487366610138,-0.260701737869812,-0.854239438899294,-0.344152901348938,-1.65903156522194
3.09272974987459,0.00717626775412258,-16.1865232378102,4.77739572730639,-0.23373154122514,-0.921163255288629,-0.164981561053354,2.00310615447975,0.264745815504435
2.46768449436386,0.000437323030515695,-3.05835588999575,-2.83404481207283,0.276741259862622,-1.23018365385775,-4.59599278945121,2.66376999870368,-5.04740633708802
2.17013219341169,0.00594987574940204,-8.85319799802561,-1.11032530076042,-0.73593160080853,-3.34278077055068,-4.77550275867717,1.7018936411774,-3.31947088239722
2.77393344561702,0.00655679525454807,-10.894301708319,-1.91553786018453,-0.424631924178277,-3.6120894718285,-6.40530011830143,4.42801880715625,-6.02142348669858
2.45537556085018,-0.00582814578913458,-3.87684578071306,6.2536815014326,0.65359620568978,-0.0431983550148268,-0.233227126558448,1.61315238895348,4.51960994877637
2.4405894636456,-0.00503180854638165,-5.94129151902746,2.70456440426653,0.368946565640461,1.64121915939285,3.14762277335935,-0.609299582741718,2.28921226232314
3.73378858713455,0.00102836827903507,2.09601423527088,2.02617755066205,0.520525997667168,0.54544382756424,0.896503322846395,1.6184584536818,3.37891160507262
0.235907677336176,-0.00365428311367024,-7.57594267717506,6.91034606360791,-0.244474774766373,1.37287258197427,2.49252821651647,-1.32185571276652,3.08820846524273
-4.2823790874604,-0.0264256015002909,3.57745774795873,3.53795913661579,-0.0616069739737881,1.56450461784243,3.30065920465445,-2.34375385787226,3.9576381876362
0.230299504521546,-0.0012407220122361,-9.29563531624622,4.07679446257281,-0.83356399948299,1.18124435351897,2.05839241849778,-1.20622677251717,0.823994450641183
3.29953039836312,-0.00485212184210335,5.13685827910944,7.8170470798456,0.425752981275687,0.704723930608925,0.771979086540693,1.72253981168543,4.91550418999935
2.36315692693462,-0.0101113178754724,7.40169137722237,8.45173387734194,0.295256323470881,1.78413534775312,2.8464567802476,0.175146317037893,5.91255877051216
1.83640497079693,0.0128462190296084,-5.59291698616807,-2.60879354880336,-0.331095759436473,-0.808412745424931,-1.6763916536492,1.11944408428736,-2.92569595147469
