"degree_sd","centralization_degree","bridges_ratio","assortativity","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c8","c9","c10","c11","c12","c14","c15","c16"
-1.06462690380179,555.05763026127,-3757.60985114012,114.981951956441,69.4123067113092,377.679809462398,1588.69729894602,8881.16467105288,-781.011395051984,-492.127356513594,-32.8945017999896,-35.6988637996241,114.216956825877,-242.155415362872,-347.217572723571,3010.60486370447,-13801.6654429716,5289.88325860787
-1.41720113953705,496.935435284153,-2900.9394665973,9.20182842768957,40.1736850999051,577.820266076519,-504.206425946811,-5739.74300080123,1565.58809435724,-920.72592871945,-47.474517757577,-1.52936583105437,-1376.27365683411,-5139.2609117264,-716.883726877229,3877.34890353176,6779.39518372609,-6781.56742812709
-0.150297410554557,399.493748711997,-107.923168740395,-63.6357712595828,-72.3007808818054,-940.140856234204,-518.802855144351,-1862.62518818623,1609.30573321175,-29.9383155411504,-34.4497852905738,10.6824883799658,-335.566917121055,23.274887503111,-456.572455366281,-3357.0886168033,7657.2898484088,-778.86533498149
-1.61506620678512,458.595717646672,-3917.60570760622,62.9936998756139,1.30888282612411,883.078889318547,-642.635638177754,-6538.2741075502,2735.28960954874,-1203.10095012291,-58.1171212672179,-9.28589660345018,-854.271013663709,-3560.93377194297,1041.08821392363,-1855.05359280905,1793.89722224216,-4269.69545390494
0.172126895557535,-25.2240800294036,-1736.52668257354,62.6584266819344,-122.669198413113,-803.194706739129,-667.236976505137,2455.53359012676,-4343.52697119781,-113.270615179003,-19.9850084057571,-58.1608078173201,-528.188938376389,-979.045906660686,-1205.90551791785,-2086.25871662903,5945.1858482244,-4550.03791000945
-0.643236003547484,258.931705149945,-1561.15125791204,13.5215759425006,168.789500931447,-706.541890414271,-1107.82099077703,7140.98347760701,3339.94115755561,1622.02551791446,23.6056073987948,-55.260562218822,1189.5627025336,3670.88787443146,-737.015849938013,1053.57779832639,-10077.279418679,7405.94348571544
-1.50003851281693,502.479770827731,-4654.60054296435,112.903043691335,120.076281480575,1834.98057483313,-1420.76492410831,8819.06427050469,494.958564406004,-350.472960605767,3.91562835749031,-32.0755152105753,703.586540348956,-1195.36799825326,-339.390060784036,11968.0779291008,-17094.486910986,5517.66466158085
-1.21924631728171,241.25625071867,-3061.24326853689,113.311212997582,-79.4921073473394,1646.21870168035,-919.550733167627,6367.60226241762,-4006.32671844505,34.2726074913715,4.58373179482471,-16.4493309847093,430.882504944184,-1450.91545959544,1180.63681747583,5393.81329493196,-223.287292887979,-1877.41727267852
-3.8997208012263,557.265601487852,-4863.99537782337,65.918836942997,76.0103682953976,1667.69772700753,703.050906989188,1184.09433937134,-1332.55853060464,33.8331863730198,-49.0488933149263,-12.0607970478872,-947.648783275167,-3406.00263559384,-473.753460435678,9666.36851812555,-820.82927217984,-6273.81791395832
-0.70273614411996,97.3872178870317,-3177.93639673646,169.397728755858,-59.3132922771369,-1251.31574916754,191.128453728838,4004.53433698341,-7143.51786996152,-113.916064702163,-21.5838197001069,-26.596357375858,-212.586166738941,-288.076414061157,422.5417333585,577.432191061347,1804.72596719401,-2995.97359809603
0.54685280970914,543.059531133777,-1437.67238790918,61.8960883334891,44.4750288334608,-288.686673447342,-991.378229320413,3702.90629627734,2984.34915766578,2589.80600165317,-40.7120875730778,-28.1247548408931,28.6658483562601,-2358.93316995294,1170.14074111603,1193.75052454521,-820.351833291362,3009.1557009726
0.382721662139216,-2649.01655757849,2029.85683217797,36.4495787212748,-143.969572969074,-3596.54445191118,-296.144350939181,-10907.7379873287,-7932.51007836051,-1801.71779665851,-38.4531193806818,-10.3017905471463,-1484.00269598304,1912.67208010184,-1514.2215155136,-5895.95394056807,17382.3388675582,-7391.150549281
-0.208281411364264,-257.975960919748,10027.978310466,-141.634239677729,22.5341075783363,-1749.24548863458,723.286781007904,-5101.04776879529,-5077.58662137885,-1972.04662366853,-87.9274447069893,-57.1655437182203,-1601.76828774447,-6329.71790583219,-1378.39781689637,-6502.73029837243,15535.851360357,-6528.12304944637
0.973807085879766,285.348241324777,624.763536388859,-29.9767395274867,16.3274481960176,-1009.18382448356,3743.55488358241,-9218.23091245292,1963.01031465814,-1057.26656220031,6.57686750705889,81.6098605195147,-851.06610586093,-1489.93223788086,540.20298443143,-892.566355277495,1610.51208889519,-5223.59424973218
0.0400311993057753,365.691699919506,-2146.0785364575,-2.65661724922186,41.4181431424978,182.863828951493,-1057.41943119894,6180.36091387839,2835.86613146132,-808.767770987112,-55.3810513593827,-39.9371895765399,-225.327038602727,-3377.34568171919,710.081524577766,1722.13732826027,-9074.98696502963,7104.50973380635
-1.06142933276485,816.184023387183,-2633.45980014941,84.2055417488538,-70.68562067295,1887.54652528242,1179.87184290103,1556.29569657964,58.7694307972389,-1363.10221535099,-57.776511016447,-9.71906142000761,-1106.44400931534,-4390.35713347331,756.781683216715,4545.73696147021,-13802.371738218,-2012.37350209601
-0.621739940395148,-14.9692651516947,5220.08067651314,-161.800834797752,-114.606510514907,-1222.44880490991,-1198.58317469825,-8196.66992254889,2826.06818180028,-22.3923410866789,91.1339541427194,39.013627423698,457.800535829109,4446.40316405512,504.725001800535,-5298.41150227137,14749.2185899365,-1849.20809151829
0.749992299590438,419.082788852492,3312.29653762762,-43.2580900852733,-211.84579229128,4745.88207116444,-1200.7088171057,-5224.6684921055,4715.7325244556,-1457.1242455861,-59.2705040699851,-42.5524581832774,-655.724450935001,-4384.84907044672,629.601113590938,-1243.7432587357,6093.22647506657,5326.59034269435
0.153113566840576,-591.057318979132,2031.54569374003,-96.9184529449986,28.3487527187571,-1844.76788960583,-1271.8479416688,-13205.4386492327,5641.78192578194,-133.307697507257,-6.33796524723069,-16.4795212176519,453.940097410282,1835.29911342291,1039.78129467164,-6805.82477571743,20169.8845002215,-3558.27147245893
-0.350124695598893,710.623621776397,1581.52582033241,-42.1417349553188,48.66583693121,773.142263858259,-260.053674644871,-6650.25705551821,5248.90630452148,-302.244019501322,-32.6030826342037,-24.5533356975559,616.134063495275,-972.722904660253,2403.8348718641,-1552.14991674349,8631.72403409659,2819.68311851911
-2.65871001642033,801.716005930736,-4082.51898004809,76.581665508203,99.3626480720914,2119.3029953459,-1054.40818986777,6097.28813707543,1188.00225946459,56.4145689205455,-26.3642818569767,6.28873191420378,-36.2280098475826,-3817.58447504006,2164.82796353266,11080.7310015631,-12891.8668594738,2567.91887902027
0.762979070536354,-402.733761071986,-861.673890914394,52.4132689707372,-107.853106698971,-2268.87975671617,-694.728461785594,-4875.70447327496,-1586.8705713536,84.6488828901528,33.9720085800083,64.7061110251146,95.8926235005969,-887.073803369862,-834.829514707412,-4417.91686625497,12826.9546261784,-4395.13401690409
-0.331386372243189,-1895.58133303704,5472.46157423596,-92.4502903869666,-84.0322043828616,-2766.0752196287,-572.71097035304,-6639.97627914684,-6314.85726074875,-656.39938758151,88.8201326968669,13.6819658214162,-495.631614190592,-2194.64958978481,-588.184157792296,-6391.96574791103,22644.2560151533,-8228.66967851537
