"degree_sd","centralization_degree","bridges_ratio","assortativity","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c1","c2","c5","c7","c8","c11","c12","c14","c15","c16"
-0.130513714446306,-0.864281703778301,3.57484738147728,-1.13210153606753,-0.405909522499868,0.533124294571934,-0.00604522905251793,6.36711557287846,-0.756639836935065,-0.308963095234016,3.54343235798828,1.46492327066032,0.931496285329265,-0.0949378884161716,3.36471822101542,-1.8363944775784,8.79358965003075,10.1695910897682
0.230750965294438,-1.70509690430542,1.7404333612368,-0.448106997884337,-0.693765369947966,-0.244461171197829,0.0455607564091665,0.856983537381357,-0.109674089171849,-0.0510523795332178,3.49053672860007,0.933957283358498,0.350269455782313,-0.0934795075315836,0.269173173544318,-3.16009360940069,6.28527077193154,8.8868121284097
-0.000701503725624348,0.875047746783614,0.899455605513627,0.119125898457109,0.548832749189391,0.23787097887009,-0.0158460833005058,-1.5718391350792,-0.609284361303305,-0.268977971864507,-1.89191648835742,0.209984231338267,-0.293909460532776,0.0873352561432411,-1.89913575268554,5.39741443406599,-11.9815902919442,-14.3944490326515
0.159754064673305,0.786426755374736,-1.36706359132667,0.177490677667697,-0.839713447786866,-0.405786580588497,-0.00306913056702928,-1.12982717186722,0.728484900784556,0.198531789997004,-0.712410113839382,0.452253836877304,0.741618830532176,0.142368453737404,-7.15903951461885,0.361370792096775,-3.721110634568,-3.84578112825455
0.556903587799566,0.705544493963433,4.23262089770011,-0.93491839898854,-0.829792570493356,0.272695949265381,0.016431421006356,-8.33491756483229,0.0873503112528392,0.000119878290666069,0.236577276343379,0.639001197339107,-0.647206293199143,0.020449760007767,0.9845041196788,2.0932389767954,-8.94458803660991,-7.86978056940769
0.74524632212948,0.629069904138656,3.44372928781873,-0.0765838511247853,-0.35194542777629,0.157324371861759,-0.00536242558646012,5.38517317820564,-0.775805141289006,-0.342275723378854,-0.45306290737195,1.231447998237,-0.928823411901407,0.47590688636459,2.16434065048388,2.57435893919475,3.29148954822669,9.61125057813055
0.0797225307137213,0.513742674010839,0.159098452208131,0.515738805816086,-0.0827437244600732,-0.285160668100322,-0.00537572934883665,1.77458754668284,0.970794161920513,0.343273579173548,-0.515961670026608,0.0430447771949438,-0.669494610856472,-0.000830346063320289,1.40574914945698,-2.48142543489612,4.74763579409507,1.18114084170624
0.846788911796118,0.583288187517255,4.43303555993649,-0.513755294938595,-1.16092311712126,0.00417177643439408,-0.00666537708554961,5.79049280010581,0.665578656022537,0.499859229855868,-0.900786377001753,1.59281830500108,-1.14038723862916,0.324189669771474,-3.25681810548853,-1.50601913376325,0.6319746422904,5.4830576701639
-0.0907185676971054,-0.022334859755109,1.89693330411423,-0.507913977370911,-1.28355257882496,-0.483537886130216,-0.00663048927987671,-2.54817106963206,-0.685338748610658,-0.317651763042425,1.33905963108332,0.135737479834035,-0.388181744243366,0.0778767688706238,3.64737561227637,-1.35429489273108,4.48375601189783,5.90732188299433
0.333413236152582,0.329282457887157,1.46165171206681,-0.116730651646402,0.667159542307674,0.664646459304339,-0.0112459959025002,-7.05948348202597,0.702602639770679,0.312978139945911,-1.16152012886901,-2.19861539635649,0.450704664545858,-0.341614795628775,2.13519556454884,0.78188681681497,-6.20333922559232,-11.1741981685287
0.78620325293432,0.638874819497667,5.18653131431024,-0.921725906651735,-0.839682775800843,0.472314571156243,-0.0146247960785809,-8.40166500819774,0.685933651950496,0.159450739664255,-0.202356095157789,0.442801519581859,0.0643806602510749,0.104330535128688,0.920289835227362,8.72088797348277,-10.9467015919409,-8.53960865300719
0.642700392153755,0.309777473510294,3.54409556344753,-0.918272212403892,-0.412586583333862,-0.313775357858244,-0.00948839822691951,-5.85306663322931,1.28034062410546,0.43532017519296,1.30033151742753,-0.0493824522247013,0.0881782278338766,0.131123593003551,-3.62025152412188,3.9596826221175,-0.16463284395432,2.53461965008436
