"degree_sd","centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c2","c5","c7","c8","c12","c13","c14","c15","c16"
-0.0970501087628382,0.580966597773305,3.53873684800955,-0.616552131793432,0.111146155994385,0.166340732778938,-0.186784966365936,-0.344664470888639,-0.469246916101407,0.240148447695623,0.99510212652584,1.95744674180853,0.638376151388028,3.31668490670686,-4.66698700989447,4.42254029964579
0.739638643956257,0.516030791842605,2.51290141115686,-0.263460496189217,-0.271246700314241,-0.102221724262088,5.25361270247415,-0.508178816893212,-0.09985595059271,1.71804942165518,-0.441510732324599,2.80297568099738,0.775397008800623,4.72421028609808,-0.362045216919875,10.028636979675
1.60318013156956,0.635340408398779,4.42428807600176,-0.314639384449837,0.286217712121351,0.013843756153022,-2.3781239156353,-0.045234904952919,-0.638717174421473,1.09666497313687,-0.0469966884793046,1.98571445136314,0.30499715994609,6.74829152064221,-10.3151608961994,0.331855606234604
1.66393748585744,0.760147483929877,3.36581512617493,-0.424894417459111,-0.366474934022906,0.0661014645216992,3.92322184472552,-0.549331610109783,-0.246275410400625,2.63992280513696,-1.57374833463073,1.68530662551378,0.449773487776952,6.67768007239266,-4.9412113002995,10.634523103784
-1.85218798441677,0.284361908878821,-2.46445289400094,0.112879455941046,0.335264569487349,0.0924740798391488,5.89495666859484,0.412327911274765,-1.17902341003051,-2.95865975533295,2.03394359212515,-3.83597426004093,-0.593274792941815,-3.01501886437536,6.06527455632079,1.92489973840295
-1.80351075113485,0.351976676308295,-7.34905173283866,0.582543777017809,-0.534920927443845,-0.105975150107591,-0.748721098149676,-0.0933625268240597,-1.36061318574344,-0.513953595002505,0.862763254012293,-3.67896529092628,-0.648163324081259,-2.37075955119281,-3.9006062900256,-13.8371639642779
-0.0219832602007491,0.480164226719011,-1.28083417272299,-0.0432015694632777,-0.263734242047202,-0.112741038395985,8.14444583512362,-0.0158101529053679,-1.37637789171119,-0.335838536489923,-0.255494894959382,-2.74276015839065,-0.843823514809708,-1.78519638712502,8.63867979864751,3.39793690072806
-2.48555405854276,-1.46274230140094,-9.37081406922753,0.181004185588143,-0.475547448175557,-0.0312857734826958,8.21707876096787,0.227385137212983,-1.05760566979595,0.441486045981136,0.370272070501542,-5.73261734156307,-0.974609544652026,-4.89080378364359,6.91216887695755,7.29665842114131
-0.418642791358732,-0.115268473676937,-9.15283143699827,0.421594885971685,-0.295219160032847,-0.0227337330706035,6.01998762612311,-0.257064255275194,-1.18302054022562,0.46806384852646,-0.13087325296106,-5.32736441435398,-0.507748026478047,-3.64873279764961,6.56179185612494,1.48978353730314
0.346032714197638,0.258664444643852,2.76626023056379,-0.124088719269822,-0.145471235621394,-0.0666869710829313,5.49032862390467,0.51073283489253,1.74944128661262,1.7447844880612,0.92392518471742,1.88432019514643,0.502639366544731,-1.65478523331656,6.03671927463282,11.1123998677404
-0.547018998096352,-1.91526221436938,-4.87258465150697,-0.0141008549280648,0.056584658200804,0.233267383517227,0.888557873124243,-0.234509927961607,1.59200111570409,1.62189371990819,2.67611396561068,1.69963357643378,0.665750210101635,-3.55895945231382,8.51377258084232,9.7166589232014
0.191935563858032,0.607368993409836,4.12276993638511,-0.700105358064148,0.430130803022302,0.348689339139774,-7.04188837784944,0.448977035545165,-0.137251481835858,-1.54490717593239,-0.482543690735163,-2.03159855146043,-0.608804582116927,3.51328942219849,-10.4553695268748,-8.59363136522407
0.483908463146377,0.347549294929796,3.02339294402888,-0.112447860310261,-0.264956243914315,-0.101812890224867,-7.72331989387006,0.0938436521051816,-0.0514253036601365,1.02742673532005,0.748026247759278,-2.98881110968995,-0.791786648059669,0.610392024566474,-4.72664629122493,-7.49683270370322
-0.603603689364926,-0.226236399071858,-2.28729475387467,0.108238738302771,0.332319166457193,-0.0400185992576123,1.36095438154806,-0.0892232301252377,-0.209423986692323,-0.164544396338404,1.36921412143366,-1.34561405417953,-0.16570219051609,-1.91188317165124,3.53906890003873,2.31518440543529
