"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c1","c5","c7","c10","c11","c12","c13","c14","c15","c16"
0.224005665301603,-0.148012935640687,-0.0114087908937787,0.017333303195195,0.159137829438785,-0.171781264151473,-0.839343337407712,-0.00028429553372711,-2.93720798557958,-0.0211960594125274,-0.408998497029068,0.0397723930098949,-0.00244200268041942,-0.0208299120509145,-0.281095546692078,0.866926069250733,-1.21242925700298
0.230195423575587,0.218354865821742,0.0561656652810615,0.0590203938938086,0.305465501507796,-0.43146147134439,-2.48080143773923,-1.63909728442137e-05,-1.60061074740499,-0.060404826508502,0.000942696881039473,0.0334173264318458,-0.0255700775484784,-1.74836147720372,1.52882638279273,0.659750918738491,-1.39877381515336
-0.145288040030617,-0.189604219659042,0.0623240547513868,0.0508283517699136,-0.0196112513938027,-0.124936104905822,-0.814777443307447,0.000119520383214133,-1.80053936000554,-0.164319248170275,0.154163720309698,-0.14617714419816,0.00515334054829959,0.331698053427665,0.250986581538362,0.172886417932343,-0.64697275304507
0.158698750794672,-1.06809565231448,0.139189359412361,0.0137943727328929,0.304385166695327,0.270922316249033,-2.07643607117151,0.000168368958440664,-1.33009898761376,-0.169728954526465,-0.27437703200972,-0.519546691619142,0.015093888032955,0.65264684475149,-0.957166769543526,0.400140764794439,-0.878853633375296
0.0258637200366873,0.586526524065028,-0.0321848188943071,-0.0500289453560256,-0.0299775237933992,0.183804833401637,-1.66404909310377,0.000201796125886813,3.22028116373577,-0.237385226824135,0.260422114259281,0.292756048602276,0.017415094131267,0.500910820237065,0.381073377054493,-0.370929386272262,0.571555856139364
0.225847635667871,0.988317481759408,-0.0260817185444822,0.00618955578707004,0.640799991074976,-0.764612135311555,-1.84727301745719,9.87867594302394e-05,-1.30649086469622,-0.202455907128465,0.434881842128909,0.474877428053992,-0.00119349862594621,-0.62438550870845,3.08780162656937,0.867911806317885,0.148868201250891
0.248552497381642,0.668873121610842,-0.145672845107103,0.00832494785238008,0.144401366997254,-0.310222582561281,-0.105030333566278,0.00025545609144403,-0.819481964522796,0.0154472249734237,0.0597587563296003,0.0177417107216541,0.0142090197288468,0.736455477774063,1.33619185817537,0.464666949963547,0.324612856343639
0.21943643928264,0.470374509600685,-0.0623162886156923,-0.0208234268848011,0.279238822250827,0.192519225817049,2.60235159279508,0.000453853639607143,-0.177832728753957,0.122385892333314,0.524123196441276,0.270235169938665,0.0205089915095818,0.888107485679716,1.89481383157554,0.0810209425153772,0.790297451192346
0.275103858848466,0.879588007157908,-0.0741885888412393,0.0218646922827615,0.43698453846741,-0.0240215326147807,-1.06246698396984,7.58301805558141e-05,-1.10255901397682,0.0792534229394272,0.342808103375597,0.211857629328882,0.014804141201001,0.362811087647143,2.78332291309026,0.93561467820875,0.0318188322392742
0.328075173301552,0.673927340166897,-0.100196493234525,-0.0279366913360059,0.402552040399979,-0.122998726875384,2.15866558176521,0.000488109537780458,-0.388580848073352,0.191276116518203,0.562756262683577,0.508902168097651,0.0127263403035839,0.5252083506452,2.75591634689216,0.435625268987601,0.922285498966833
0.121039502576498,-0.496241881288998,0.0265347987522497,0.0255169894609635,-0.219331424504336,-0.172975701714245,2.94706403981143,-0.000428411768726593,-2.25747858284593,-0.214626187387999,-0.555415370194854,-0.350709694288215,-0.0289650069833842,-0.681319496376936,-1.24421963407446,-0.51586447458068,0.132537534127522
0.156616071653451,-1.41193027724919,0.137706958027727,-0.0407786616155179,0.930432433613014,0.201090126856821,-0.11407584641267,7.43539109964181e-05,-2.43535680723089,-0.0361693171469101,-0.420132788165428,-0.832158285107828,-0.0274638179314856,-0.723500086067292,-0.898276800861634,0.351666378154819,-1.14491153865043
0.205642056638488,-0.25563379571681,-0.0102180729470914,-0.0201590128566726,0.154560920409379,0.211320650572416,4.13947369755928,-6.08330346742938e-05,-2.63399668442811,-0.0245378454639165,0.0337562718894403,0.20084571820008,-0.0205998501247004,-0.967291923474458,-0.730680055313885,-0.762098422617933,0.280325393940649
-0.625247530775412,-1.84247051884921,0.0427366156912513,-0.036378931593421,0.339305723197163,0.0606499932152605,4.28984533362721,-0.000225973412552024,-1.9218543328572,0.0313514554437729,-0.243851803685613,-0.0506128512774198,-0.0431105226164037,-1.10469399954096,-1.9645205296753,-0.581711798421098,0.595243597151305
-0.046891926720849,-1.78047634427876,0.0996609763891307,-0.0225497427482794,0.27127251014867,0.0453133516882674,3.39196750336884,0.00013728754289499,-2.00359139091515,0.0337174617599176,-0.0801208138149234,0.179964463492162,-0.0400554113675481,-0.552956415991082,-1.40565643550096,-0.55039927345552,0.126553884957768
0.110429058545375,0.535831143734183,-0.0293456321440238,-0.0111298790905042,-0.239801152954253,0.124931334110966,2.7672314211342,-0.000169383553773176,3.33781596057913,0.125588516065601,0.157976741507395,0.0581107405025039,0.0140193142442413,0.574337639590633,-0.682097879752632,-0.530366350146344,0.929567482997657
-0.816952412195271,-0.937041238513346,-0.00315174410347016,0.00432297841522375,-0.607445800246745,-0.432583103844127,0.810791468170155,0.000173577428041765,3.29961253963564,0.11710282848758,0.168895525091076,-0.845806504181817,0.0125347043085699,0.790255729515006,-1.35602920319062,-0.711564743055691,0.826700968340014
0.257326158499518,0.806294268385142,-0.165312764032888,0.0329016283482921,0.0646664831041281,-0.656412506081999,-3.79282891651649,-0.000398848789978585,-0.428732810508553,-0.110917005790661,-0.168659893079074,0.0477262135484825,-0.0149259817130098,-0.719006331166534,1.39046040628205,0.890534416334207,-0.706156140787493
0.151058578853224,0.608213046280279,-0.0264310096944458,-0.0201753109948917,-0.10318692051937,0.191281499672114,-3.84255977126757,-0.000158914140920811,-0.0469822501224008,0.0749154978117708,-0.40996156607871,0.21738310937564,-0.0222513200310121,-0.900566637909516,0.275837655711141,0.410443037936556,-0.608619966949172
-0.0953245536288055,-0.423874401196307,0.0256918274562659,0.0254739433490068,-0.108297998027835,0.0752192414722072,0.809519195727207,-3.06646072488827e-05,-0.363406646719858,-0.0107583874707231,-0.277662426767714,0.0205002458307238,-0.00982795489928321,-0.184371718374094,-0.739507216689434,-0.336082395779917,0.236298541803956
0.0728129646699702,-0.194169384464552,-0.0480782999012357,-0.0695930730581153,0.470996708128336,0.207643621991724,-1.45884433270064,0.000404383663403025,-0.104672723009417,0.128807365780083,0.366921415799087,0.318103502718347,0.0144938847124381,0.543631752295401,-0.419609794902443,0.399440258899942,-0.218125881326848
