"degree_sd","centralization_degree","bridges_ratio","assortativity","rosval_mean","orientation_entropy","d_value","c5","c7","c9","c10","c11","c12","c14","c15","c16"
-1.42626058373855,426.507788331816,-123.43466967196,-256.668871071662,-916.263233232262,-490.413577624857,-1863.22974038463,1526.56079550917,-28.9425949219248,52.7378413949228,-246.874052021111,18.3943448904146,-462.88785965019,-3460.7544783407,7691.6015945627,-868.957439774482
-15.3270012265908,489.966161307974,-4227.6069956085,254.2938379393,859.368253606964,-606.526062756205,-6458.03198565633,2613.02272016726,-1140.84864641684,-45.7791544031879,-627.655497187795,-3700.96387758428,1054.46000461367,-1899.90181252502,1835.39784413842,-4676.10800730086
1.63151365647299,-27.1157073491828,-1879.94370660209,251.640348914883,-778.295026218604,-627.47410941843,2445.48626714147,-4127.10143720649,-106.371057208078,-287.385564610289,-386.014204346517,-1017.41837982475,-1220.7861388978,-2137.54167350581,6057.95205306294,-5015.32722407165
-6.10568664764384,276.555700461479,-1688.65336351847,53.669781331086,-685.259370829479,-1043.63810847025,7076.43556781398,3203.97258829938,1539.14408059137,-272.971868639468,875.341807997696,3819.41877904614,-745.990983768013,1088.96028745178,-10156.185655052,8125.12710403003
-14.2360956801937,536.661587881617,-5030.44931955277,455.111127423782,1785.71421093352,-1340.6729148886,8719.80982821884,476.622607442014,-332.110130381935,-158.410834339212,517.31229005525,-1243.49861924644,-343.636914362729,12289.0340437567,-17300.372564931,6051.94708119768
-11.5709988897274,257.619775241179,-3309.90127534497,457.032815079285,1601.02607643078,-868.209635423093,6289.71734174647,-3827.39937563644,32.362762382546,-81.2093856485052,316.519114183093,-1511.02137080648,1195.43363421644,5533.5948879811,-249.637041487799,-2069.06412276693
-37.0093446070192,595.623139805333,-5247.56596231376,265.814562710749,1624.37962896718,664.78414864835,1194.13022839677,-1257.67389997697,32.7965298062837,-59.5593011410952,-695.597773843321,-3533.39308306059,-479.11308303007,9939.92835856124,-764.462617851207,-6871.601805598
-6.66937035209971,103.79664588562,-3437.70265670603,683.12004374305,-1217.89889038475,180.204762129479,3948.87254828904,-6823.36248748603,-108.189921384501,-131.321747982693,-156.026665126792,-303.811151826792,427.558093571249,586.464620446577,1800.3615211343,-3304.47269962217
5.19108368846913,580.238824967208,-1547.70405353933,250.886841683104,-283.130634851009,-937.328309001884,3642.02708949924,2834.76908894347,2455.05936367643,-138.554489946255,19.3672571727579,-2454.04960952034,1184.50705227999,1220.65475376107,-873.448602631475,3319.77478431439
3.63243090091994,-2829.4941638453,2195.07861366726,147.332260421289,-3499.02740996485,-279.892737162396,-10782.7580260121,-7576.16185801453,-1708.71354479281,-50.7926130677274,-1090.37702288703,1989.59674495032,-1533.43193205418,-6053.61266619579,17595.1835015649,-8111.95498226767
-1.97523700971722,-275.018886318555,10843.0339870913,-570.351584400768,-1702.58656409014,681.849935001566,-5045.9713147566,-4855.71171989202,-1870.45910627551,-281.871678877466,-1177.54829499198,-6578.96476277948,-1395.76580398451,-6671.91100318723,15736.189635186,-7143.58780620696
9.24222043182026,304.969119674891,679.45790277558,-120.477418446942,-982.050009106013,3533.21188194558,-9112.08189324508,1871.04596718633,-1002.8039163927,402.892178765735,-625.581266516307,-1547.54433033896,547.11355422932,-913.386755079814,1635.6911823425,-5723.06240335462
0.379961001574707,391.01496154018,-2308.90990864374,-10.6580333000195,179.585600020781,-996.806196938573,6126.65681380639,2719.67050884374,-766.378545307123,-197.092812740154,-165.22695489226,-3505.0596012137,719.791330376362,1783.87715080503,-9113.75661483781,7819.5286567029
-10.0725549898851,872.043087497492,-2842.62732706123,340.221028296426,1835.83592689318,1113.08215379541,1535.01856305866,52.0745964697655,-1292.86349196902,-47.8499032190004,-813.269300194289,-4564.45258350848,766.365410950837,4668.68290293515,-13974.0327762368,-2200.53878117368
-5.90086749955425,-16.1494734395174,5634.17795379872,-653.007420911701,-1189.34291426945,-1131.31816894646,-8103.29002886655,2698.13623026359,-21.2232430989371,192.463580543125,336.56167949557,4621.75649875204,510.95959429431,-5445.45937759903,14915.5216636599,-2039.95968495971
7.11720605770638,447.530510549479,3575.18546100841,-174.771423381044,4616.83460350679,-1133.26062781683,-5164.87208410017,4502.77272761196,-1381.74561983357,-210.062656375825,-481.431433890119,-4561.73229352124,637.488555033453,-1279.9776450326,6158.48883639554,5840.83168390287
1.4526474824887,-631.486007824457,2190.72507734979,-391.304634828324,-1794.77551658195,-1200.49549645172,-13053.9909311723,5386.37893464821,-126.405735763209,-81.4227919291372,333.702036468399,1906.01700500406,1052.80382310842,-6993.20269878374,20398.7147336634,-3918.48532990618
-3.32250586285582,758.918498492803,1705.91729129316,-169.824818315171,750.939980970932,-246.315065589943,-6581.38945614636,5005.56999089659,-287.060020510645,-121.143415544884,452.179624077499,-1014.38620998262,2433.99096847313,-1601.88137592015,8703.31489383168,3091.16177071731
-25.2326860744056,856.086294964378,-4415.12956103271,308.249600792509,2062.88327573251,-994.476098130005,6031.95883502802,1142.88343831578,53.9567378273046,30.8740835806812,-25.6207141464845,-3971.70165899909,2192.34025314895,11376.981274261,-13043.210402388,2805.81056743672
7.24138279824692,-430.097033492511,-929.477804276737,211.954487776238,-2207.99172048064,-656.538137251508,-4823.69610306178,-1522.43483953049,79.9825994029629,319.454571368407,69.8356817459,-922.814123378936,-845.555084601024,-4537.98307610963,12970.5752803013,-4820.01824284575
-3.14507739893546,-2024.53372500915,5915.1767255054,-373.104602533214,-2689.54637326595,-539.917289925039,-6551.59575608652,-6022.90605626322,-622.157617605745,67.4993119206187,-363.71495995931,-2278.3526129401,-595.360827884498,-6555.49819385644,22961.8216867976,-9028.23081812852
6.37258838558766,-475.470145277749,6389.31726281496,-715.155865348803,-710.755873491239,-966.74463652325,-5706.24738260972,1157.40515337962,2267.09583429451,-207.046949190414,-740.566917543381,-354.176039728714,-1180.39844878615,-4547.88620406756,14191.4154306214,-5983.17762563634
-10.2690243212015,-465.126402111937,-2335.35511001267,47.7832298498005,-2124.45816350307,-967.451827296448,-9542.6136973455,-946.353833800128,-818.792141646411,199.269985459512,-837.391834217365,1597.20098616203,-1179.72957765115,-3080.67066049508,10099.8816195399,-8290.97165367166
32.2104196158666,-314.920509857113,10458.825569907,-925.215779540428,3096.5957786963,-1173.66861167104,-3209.07884396132,6523.18419380458,-218.128621108261,48.810003274619,52.9310776881722,5634.37581646978,-397.092171890207,-7144.06790165409,-11915.0662936928,4567.11925055772
16.1585323318698,-358.165629444757,8789.14966537366,-982.417000152607,1487.58197721336,-1419.07387927661,-8157.92156655389,6674.70836830594,-282.83219449592,369.284654660554,449.643913011983,5912.44005883939,59.1951054817381,-7991.95264327593,2139.67499382783,-4001.79677673636
24.813478468281,90.7297171887441,4240.93032978212,-542.794742135789,424.722188259906,-21.2578893145909,-3396.15084704772,6628.48977934383,693.375709029187,-130.054831707384,813.588326303236,1220.20212957359,1602.06663203706,-6472.65865069639,-4546.08948134367,14119.8427172093
26.513536204959,-491.64075940046,7151.61463450735,-739.296845465078,193.892642056028,-1113.62969212165,-6884.08608362992,6346.04804092779,342.9362928004,-96.4580970525301,912.816601049846,1506.57402620388,879.206600290452,-7801.41860377279,7737.74595035385,6596.29820997039
13.3496132568706,449.103630527993,881.324638200663,-410.599508543597,796.188826640183,-112.226025560559,930.83449353969,5144.59758302797,599.381481190534,93.8514014857097,1091.27223632509,753.491051709323,1673.10288479696,-2658.26079825946,-19478.3100602842,14646.483358778
22.8591832498255,610.020283336731,828.842087987707,51.5794344542094,908.553152808856,992.504757159326,2137.17724906986,6288.15188041887,194.408443942143,13.8638166278175,805.862886692129,-419.220254426844,153.296150337847,-1193.99610693948,-15894.0839383495,10862.2505853334
0.226203986912377,644.455035528525,-1255.08285726358,125.82416194721,1790.74835431015,2465.0548647479,5083.98821834222,2844.66056625812,541.461084851433,-150.573101622199,-12.6341577780908,-409.831462564772,1587.17431178822,6804.42691743732,-12324.4645821016,12298.5147737198
