"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c2","c5","c7","c10","c11","c13","c14","c15","c16"
-0.590014187023388,-1.89580245138227,0.0525089642623434,-0.0366265772414394,0.478686509634198,0.0816760830355614,4.29152376115191,0.00893967448447162,-2.02947454700627,0.0133543749714681,-0.25838191138865,-0.0495960019443728,-0.930642420699305,-1.8860728969877,-0.858249809872026,0.54159026151457
-0.0442016356196765,-1.829271851936,0.122451939500259,-0.0226993137950664,0.38569326379076,0.0618982279825869,3.42044111924332,-0.0101490415539861,-2.0846748921849,0.0143033396160614,-0.0841328375529515,0.176477374345819,-0.467440941837088,-1.34559957408942,-0.803507649400419,0.114988510119763
0.103968138152764,0.549457336487942,-0.0360572466835515,-0.011207942409913,-0.337797785390456,0.166175044289792,2.74898960610665,0.0201335167478008,3.52469574652446,0.0537509445708979,0.167128881599628,0.0566483368590211,0.481771920764072,-0.658226103772669,-0.791204070173377,0.846442424333161
-0.771056806778961,-0.96436427396526,-0.00380777252032537,0.00435072620992852,-0.851044194788662,-0.574988811453652,0.79995109625176,-0.00925839795585528,3.50667034556004,0.0498942665777386,0.17927130147273,-0.82848771896066,0.659870462410778,-1.30769784165569,-1.04186587203418,0.751026792364085
0.243088679113958,0.829489873499286,-0.203021844805946,0.033126314404618,0.0887033325357999,-0.876277112998854,-3.78917287254892,0.0177338321903582,-0.462945824423811,-0.0473543511477485,-0.179076059918305,0.0468761966507895,-0.600811729439392,1.33710378453321,1.31529921453985,-0.641804577318392
0.142407012344063,0.625959058107029,-0.0324427954575332,-0.0203131322000957,-0.144690803416238,0.255256995104174,-3.84536402970995,0.00371721120552973,-0.0487152152348879,0.032036158033889,-0.434665446328333,0.212803500126051,-0.757882117244193,0.263545061224336,0.61264224230716,-0.555473177542959
-0.0899744780767095,-0.436366909093281,0.0315509428633412,0.0256472911434831,-0.152043305826355,0.100452023381516,0.807665524618833,-0.00348831355545791,-0.385066379709108,-0.00462501112709708,-0.294405363721485,0.0200259664569809,-0.155506716211468,-0.710266657468495,-0.498607683744686,0.215050678319586
0.068851226232456,-0.199709371878589,-0.0590450595716558,-0.0700669556126524,0.661548215150377,0.276447535705174,-1.45551426204739,-0.0164721320047528,-0.111859584015064,0.0551752014782182,0.389028752174394,0.311565801523113,0.458384742503984,-0.400554636048264,0.590793596118573,-0.19790428107026
0.226157028386594,-1.19734257342451,0.071065944153642,0.0139407800596721,0.449606264841027,0.352639464993277,0.227732150512319,-0.0120790515643858,0.00289915709820189,-0.078129327281563,0.229661762323013,0.160993666333686,-0.015980597370389,-0.163192629703043,-0.40657975937118,0.350821850160443
0.126134112738651,-0.741065233822259,0.0355674962261849,-0.0139875638271023,0.0651664185561747,0.285654919421841,-0.400693648210912,-0.0163888719347333,-1.14602788132684,-0.0404154782572692,0.226735611282041,0.20584402929748,-0.174490387146767,-0.235393482058953,0.521613857766108,-0.251354344817819
0.0578382586085022,0.872732015210224,-0.0615298747792627,0.0303393893486873,-0.134528900249094,-0.583752440779966,-5.58502787786271,0.00824184183404416,3.13145286926941,-0.0261992909537554,0.21442680683371,0.0479793933136016,-0.0361087486910002,1.38038064855388,0.0475473811637482,0.042852031553634
0.256615990961478,0.682327801079719,-0.0459072898126432,0.00181737003148933,0.735111499294026,0.374888254204216,-1.16439949819362,-0.0123035145528823,-1.93515607689843,0.0309921246554592,0.261321802010051,0.455939253652803,-1.01609885621398,1.79984841909661,1.35508189175146,-0.826667719111706
0.206702844500965,0.634039961320236,-0.0405376643416243,0.0250862121503909,0.136639047124285,0.260135351956945,-2.98813424402249,0.028458904176091,-0.787942335735261,-0.0821561959755646,-0.136879086049452,0.122392727538722,-1.03285700948325,1.14364625928375,0.331562830243601,-0.509320122558682
0.240170147030994,0.772984806314593,-0.0334294769692324,0.0276396483590462,0.981084601224263,0.342523501763852,-3.91241907321173,0.0300114568001699,-1.40573288201587,-0.0474893618770952,-0.00589345712091748,0.390085306015319,-1.40912439447701,2.98392132969205,1.59345037002763,-0.973675302222691
0.273684700516281,0.688149655189427,-0.0911910745521694,-0.0246206826989448,0.263328512103305,0.2411468826529,-1.3530442103001,0.0122047839475169,4.12152746950601,0.0731511441625096,0.584152785047247,0.485757471004102,-0.0562041159799952,1.12327883997805,0.32896197147345,0.725593929377051
0.0151046437165562,0.706387336660649,-0.147353909473667,-0.0212742673098915,-0.402287634854074,0.00937349890208895,-1.93988227075195,0.00274074938419096,1.79312089559045,0.0415409557871539,-0.11835549184075,0.0636215411984418,0.70508177568459,-0.41099523769063,-0.304006652960114,0.393328278280057
0.170139103425892,1.06511596219383,0.0183352830054479,0.004326295617549,-0.157386652930153,0.225451398041272,0.795759000768291,0.00539019760552983,1.29956659761222,0.0585518854620996,0.337110866377112,0.0421195987159941,0.206079190449548,1.10211596751383,0.189050752950689,0.569985661568229
-0.268272900429648,0.0595776412323088,0.000219955157843144,-0.0154272028842753,-0.645238481675776,0.110339597287265,-2.66366453961187,-0.0110615857160639,4.52402547220303,-0.0275349465706282,-0.116878052841111,-0.404504733462512,0.540905453981703,-0.902005203479147,-0.853704948565633,0.487911371690255
-0.92835457767456,-1.21510393505691,0.0116852997915433,-0.111759196649728,-0.664656784484065,0.0813121171650923,1.1366499182681,-0.0166622001912557,2.13764850502714,-0.00675369074691718,0.148737066698772,-0.397289554744613,0.727003383912534,-1.65699471168214,-0.975270066068142,0.654708909616579
