Variable,Coefficient,FeatureSet,TargetVariable,Lambda,R_Squared,RMSE,AgentType
c14,52140872.5441276,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
rosval_mean,40311467.056460924,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
c5,37439806.858831055,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
c13,-32758480.294789825,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
c1,-17604207.260449164,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
c10,-9718515.63669496,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
centralization_degree,-6389417.389397411,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
orientation_entropy,977916.8212031529,All_Features,dist_per_transport,6594071.394853801,0.4753269289377961,120742779.51022552,Distributed
