Map,c1,c2,c5,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
philippines20,0.748540271348442,-0.051832873344308,-1.08455429947963,1.46191622947419,1.14326904779946,0.507381787295372,1.70681018642153,0.67546341213123,-0.221487950990022,0.95658058097794,-0.954953874654979,-0.703819133473145,-0.160565030688954
philippines22,-0.093185777726662,-0.054494201408257,-1.17564977215164,0.366188856833638,0.450116707576556,0.04674246558749,1.47388213727842,1.57306150136669,-0.222158835906528,0.882734159745278,-0.805334619933001,0.852222622343559,1.55306532288864
philippines25,0.091374026109714,-0.053760866289053,-1.15991594738167,0.196707594663068,-0.2800925863975,0.851160748620018,0.001966925482772,-0.475198423933339,-0.15997919138246,1.38575866840405,-0.487290187717544,-1.0080809586881,-0.35314292579428
philippines30,0.528268719058444,-0.05235273186689,-1.08306584451237,-0.092419961111737,0.103132257185262,0.837348300933306,0.734728752258515,-0.023511561526715,-0.279244982130513,1.60669366142688,-1.47100216591103,-0.865308501618103,-0.45982925794936
philippines34,-0.23090015885312,-0.054791347398917,-1.05156296577476,-0.193631020182835,-0.227641496258348,-0.299411986799939,0.339094847881404,-0.48881901895749,-0.286820720690567,0.914065946245812,-1.08247213311326,-0.548637084108272,-0.133874052224989
romania06,0.300316162946251,-0.051528079539574,1.18617480290389,-0.585206152615452,0.391168959353037,0.892719783808877,-0.50637820977536,-0.156153072114707,0.018241383755036,-0.541706045104393,-0.530653788056996,-0.903776515584205,-0.996022252593195
russia08,-0.263702099276889,-0.0549792829559,1.22007787755418,-0.677481556022605,1.46174756379438,1.04483438963029,-0.418080191356906,1.65583548930067,0.005420083193864,-0.77215151981301,-1.14938350753592,-1.0846830060026,-0.842016829756171
sapporo,0.763692723513841,-0.051779163943035,-0.311755051711174,0.72695075315194,-0.420058759818436,-0.334052173725698,0.554117206031192,-0.220821774058741,-0.122042976985773,0.87359056686796,1.16668961926843,1.51309937934545,1.14539934586706
serbia02,0.280209386051242,-0.053413089375413,-0.170673489967598,-0.260908673276531,0.384060507950893,-0.619636845126082,1.25191459642659,-0.478411572603491,-0.180015006691236,1.15802276978008,0.312367365706842,0.753616812216508,1.04649704435671
serbia04,0.033370787041459,-0.054136561357481,-0.347892964344471,0.170819730311172,0.616686871828149,0.191410119756781,1.05349825073462,-0.163802456322092,-0.11713789160367,0.295400645355116,-0.54910410553532,-0.323080584300231,-0.129747855102128
